Date,Nom de l'entraînement,Durée,Nom de l'exercice,Ordre de la série,Poids,Réps,Distance,Secondes,Notes,Notes d'entraînement,RPE
2025-10-02 13:05:30,"Push",55min,"Bench Press (Barbell)",4,60.0,7.0,0,0.0,,,
2025-10-02 13:05:30,"Push",55min,"Bench Press (Barbell)",Minuteur de repos,0,0.0,0,180.0,,,
2025-10-02 13:05:30,"Push",55min,"Incline Bench Press (Dumbbell)",1,16.0,12.0,0,0.0,"",,
2025-10-02 13:05:30,"Push",55min,"Incline Bench Press (Dumbbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-02 13:05:30,"Push",55min,"Incline Bench Press (Dumbbell)",2,16.0,8.0,0,0.0,,,
2025-10-02 13:05:30,"Push",55min,"Incline Bench Press (Dumbbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-02 13:05:30,"Push",55min,"Incline Bench Press (Dumbbell)",3,16.0,7.0,0,0.0,,,
2025-10-02 13:05:30,"Push",55min,"Incline Bench Press (Dumbbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-02 13:05:30,"Push",55min,"Incline Bench Press (Dumbbell)",4,16.0,7.0,0,0.0,,,
2025-10-02 13:05:30,"Push",55min,"Incline Bench Press (Dumbbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-02 13:05:30,"Push",55min,"Chest Fly (Band)",1,4.5,15.0,0,0.0,"",,
2025-10-02 13:05:30,"Push",55min,"Chest Fly (Band)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-02 13:05:30,"Push",55min,"Chest Fly (Band)",2,4.5,12.0,0,0.0,,,
2025-10-02 13:05:30,"Push",55min,"Chest Fly (Band)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-02 13:05:30,"Push",55min,"Chest Fly (Band)",3,4.5,11.0,0,0.0,,,
2025-10-02 13:05:30,"Push",55min,"Chest Fly (Band)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-02 13:05:30,"Push",55min,"Triceps Extension",1,11.3,15.0,0,0.0,"",,
2025-10-02 13:05:30,"Push",55min,"Triceps Extension",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-02 13:05:30,"Push",55min,"Triceps Extension",2,11.3,15.0,0,0.0,,,
2025-10-02 13:05:30,"Push",55min,"Triceps Extension",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-02 13:05:30,"Push",55min,"Triceps Extension",3,11.3,9.0,0,0.0,,,
2025-10-02 13:05:30,"Push",55min,"Triceps Extension",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-02 13:05:30,"Push",55min,"Lateral Raise (Dumbbell)",1,7.0,15.0,0,0.0,"",,
2025-10-02 13:05:30,"Push",55min,"Lateral Raise (Dumbbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-02 13:05:30,"Push",55min,"Lateral Raise (Dumbbell)",2,7.0,10.0,0,0.0,,,
2025-10-02 13:05:30,"Push",55min,"Lateral Raise (Dumbbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-02 13:05:30,"Push",55min,"Lateral Raise (Dumbbell)",3,7.0,9.0,0,0.0,,,
2025-10-02 13:05:30,"Push",55min,"Lateral Raise (Dumbbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-06 12:57:15,"Pull",50min,"Bent Over Row (Barbell)",1,55.0,12.0,0,0.0,"","",
2025-10-06 12:57:15,"Pull",50min,"Bent Over Row (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-06 12:57:15,"Pull",50min,"Bent Over Row (Barbell)",2,55.0,12.0,0,0.0,,,
2025-10-06 12:57:15,"Pull",50min,"Bent Over Row (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-06 12:57:15,"Pull",50min,"Bent Over Row (Barbell)",3,55.0,12.0,0,0.0,,,
2025-10-06 12:57:15,"Pull",50min,"Bent Over Row (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-06 12:57:15,"Pull",50min,"Bent Over Row (Barbell)",4,55.0,12.0,0,0.0,,,
2025-10-06 12:57:15,"Pull",50min,"Bent Over Row (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-06 12:57:15,"Pull",50min,"Lat Pulldown (Cable)",1,45.0,12.0,0,0.0,"",,
2025-10-06 12:57:15,"Pull",50min,"Lat Pulldown (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-06 12:57:15,"Pull",50min,"Lat Pulldown (Cable)",2,45.0,10.0,0,0.0,,,
2025-10-06 12:57:15,"Pull",50min,"Lat Pulldown (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-06 12:57:15,"Pull",50min,"Lat Pulldown (Cable)",3,45.0,8.0,0,0.0,,,
2025-10-06 12:57:15,"Pull",50min,"Lat Pulldown (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-06 12:57:15,"Pull",50min,"Lat Pulldown (Cable)",4,45.0,6.0,0,0.0,,,
2025-10-06 12:57:15,"Pull",50min,"Lat Pulldown (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-06 12:57:15,"Pull",50min,"Seated Row (Cable)",1,45.0,15.0,0,0.0,"",,
2025-10-06 12:57:15,"Pull",50min,"Seated Row (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-06 12:57:15,"Pull",50min,"Seated Row (Cable)",2,45.0,12.0,0,0.0,,,
2025-10-06 12:57:15,"Pull",50min,"Seated Row (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-06 12:57:15,"Pull",50min,"Seated Row (Cable)",3,45.0,8.0,0,0.0,,,
2025-10-06 12:57:15,"Pull",50min,"Seated Row (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-06 12:57:15,"Pull",50min,"Face Pull (Cable)",1,20.3,15.0,0,0.0,"",,
2025-10-06 12:57:15,"Pull",50min,"Face Pull (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-06 12:57:15,"Pull",50min,"Face Pull (Cable)",2,20.3,10.0,0,0.0,,,
2025-10-06 12:57:15,"Pull",50min,"Face Pull (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-06 12:57:15,"Pull",50min,"Face Pull (Cable)",3,20.3,8.0,0,0.0,,,
2025-10-06 12:57:15,"Pull",50min,"Face Pull (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-06 12:57:15,"Pull",50min,"Bicep Curl (Cable)",1,11.3,15.0,0,0.0,"",,
2025-10-06 12:57:15,"Pull",50min,"Bicep Curl (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-06 12:57:15,"Pull",50min,"Bicep Curl (Cable)",2,11.3,13.0,0,0.0,,,
2025-10-06 12:57:15,"Pull",50min,"Bicep Curl (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-06 12:57:15,"Pull",50min,"Bicep Curl (Cable)",3,11.3,10.0,0,0.0,,,
2025-10-06 12:57:15,"Pull",50min,"Bicep Curl (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-07 12:58:21,"Legs",1h 6min,"Squat (Barbell)",1,60.0,12.0,0,0.0,"","",
2025-10-07 12:58:21,"Legs",1h 6min,"Squat (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-07 12:58:21,"Legs",1h 6min,"Squat (Barbell)",2,60.0,12.0,0,0.0,,,
2025-10-07 12:58:21,"Legs",1h 6min,"Squat (Barbell)",Minuteur de repos,0,0.0,0,180.0,,,
2025-10-07 12:58:21,"Legs",1h 6min,"Squat (Barbell)",3,60.0,11.0,0,0.0,,,
2025-10-07 12:58:21,"Legs",1h 6min,"Squat (Barbell)",Minuteur de repos,0,0.0,0,180.0,,,
2025-10-07 12:58:21,"Legs",1h 6min,"Squat (Barbell)",4,60.0,7.0,0,0.0,,,
2025-10-07 12:58:21,"Legs",1h 6min,"Squat (Barbell)",Minuteur de repos,0,0.0,0,180.0,,,
2025-10-07 12:58:21,"Legs",1h 6min,"Hip Thrust (Barbell)",1,60.0,12.0,0,0.0,"",,
2025-10-07 12:58:21,"Legs",1h 6min,"Hip Thrust (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-07 12:58:21,"Legs",1h 6min,"Hip Thrust (Barbell)",2,60.0,12.0,0,0.0,,,
2025-10-07 12:58:21,"Legs",1h 6min,"Hip Thrust (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-07 12:58:21,"Legs",1h 6min,"Hip Thrust (Barbell)",3,60.0,12.0,0,0.0,,,
2025-10-07 12:58:21,"Legs",1h 6min,"Hip Thrust (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-07 12:58:21,"Legs",1h 6min,"Hip Thrust (Barbell)",4,60.0,7.0,0,0.0,,,
2025-10-07 12:58:21,"Legs",1h 6min,"Hip Thrust (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-07 12:58:21,"Legs",1h 6min,"Leg Press",1,175.7,12.0,0,0.0,"",,
2025-10-07 12:58:21,"Legs",1h 6min,"Leg Press",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-07 12:58:21,"Legs",1h 6min,"Leg Press",2,175.7,12.0,0,0.0,,,
2025-10-07 12:58:21,"Legs",1h 6min,"Leg Press",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-07 12:58:21,"Legs",1h 6min,"Leg Press",3,175.7,9.0,0,0.0,,,
2025-10-07 12:58:21,"Legs",1h 6min,"Leg Press",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-07 12:58:21,"Legs",1h 6min,"Leg Press",4,175.7,9.0,0,0.0,,,
2025-10-07 12:58:21,"Legs",1h 6min,"Leg Press",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-07 12:58:21,"Legs",1h 6min,"Romanian Deadlift (Barbell)",1,35.0,12.0,0,0.0,"",,
2025-10-07 12:58:21,"Legs",1h 6min,"Romanian Deadlift (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-07 12:58:21,"Legs",1h 6min,"Romanian Deadlift (Barbell)",2,35.0,12.0,0,0.0,,,
2025-10-07 12:58:21,"Legs",1h 6min,"Romanian Deadlift (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-07 12:58:21,"Legs",1h 6min,"Romanian Deadlift (Barbell)",3,35.0,9.0,0,0.0,,,
2025-10-07 12:58:21,"Legs",1h 6min,"Romanian Deadlift (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-07 12:58:21,"Legs",1h 6min,"Romanian Deadlift (Barbell)",4,30.0,7.0,0,0.0,,,
2025-10-07 12:58:21,"Legs",1h 6min,"Romanian Deadlift (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-07 12:58:21,"Legs",1h 6min,"Seated Calf Raise (Plate Loaded)",1,46.3,15.0,0,0.0,"",,
2025-10-07 12:58:21,"Legs",1h 6min,"Seated Calf Raise (Plate Loaded)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-07 12:58:21,"Legs",1h 6min,"Seated Calf Raise (Plate Loaded)",2,46.3,15.0,0,0.0,,,
2025-10-07 12:58:21,"Legs",1h 6min,"Seated Calf Raise (Plate Loaded)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-07 12:58:21,"Legs",1h 6min,"Seated Calf Raise (Plate Loaded)",3,46.3,13.0,0,0.0,,,
2025-10-07 12:58:21,"Legs",1h 6min,"Seated Calf Raise (Plate Loaded)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-09 12:59:05,"Push",55min,"Bench Press (Barbell)",1,60.0,12.0,0,0.0,"","",
2025-10-09 12:59:05,"Push",55min,"Bench Press (Barbell)",Minuteur de repos,0,0.0,0,180.0,,,
2025-10-09 12:59:05,"Push",55min,"Bench Press (Barbell)",2,60.0,12.0,0,0.0,,,
2025-10-09 12:59:05,"Push",55min,"Bench Press (Barbell)",Minuteur de repos,0,0.0,0,180.0,,,
2025-10-09 12:59:05,"Push",55min,"Bench Press (Barbell)",3,60.0,12.0,0,0.0,,,
2025-10-09 12:59:05,"Push",55min,"Bench Press (Barbell)",Minuteur de repos,0,0.0,0,180.0,,,
2025-10-09 12:59:05,"Push",55min,"Bench Press (Barbell)",4,60.0,8.0,0,0.0,,,
2025-10-09 12:59:05,"Push",55min,"Bench Press (Barbell)",Minuteur de repos,0,0.0,0,180.0,,,
2025-10-09 12:59:05,"Push",55min,"Incline Bench Press (Dumbbell)",1,16.0,9.0,0,0.0,"",,
2025-10-09 12:59:05,"Push",55min,"Incline Bench Press (Dumbbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-09 12:59:05,"Push",55min,"Incline Bench Press (Dumbbell)",2,16.0,8.0,0,0.0,,,
2025-10-09 12:59:05,"Push",55min,"Incline Bench Press (Dumbbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-09 12:59:05,"Push",55min,"Incline Bench Press (Dumbbell)",3,16.0,6.0,0,0.0,,,
2025-10-09 12:59:05,"Push",55min,"Incline Bench Press (Dumbbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-09 12:59:05,"Push",55min,"Incline Bench Press (Dumbbell)",4,16.0,6.0,0,0.0,,,
2025-10-09 12:59:05,"Push",55min,"Incline Bench Press (Dumbbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-09 12:59:05,"Push",55min,"Chest Fly (Band)",1,4.5,15.0,0,0.0,"",,
2025-10-09 12:59:05,"Push",55min,"Chest Fly (Band)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-09 12:59:05,"Push",55min,"Chest Fly (Band)",2,4.5,15.0,0,0.0,,,
2025-10-09 12:59:05,"Push",55min,"Chest Fly (Band)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-09 12:59:05,"Push",55min,"Chest Fly (Band)",3,4.5,15.0,0,0.0,,,
2025-10-09 12:59:05,"Push",55min,"Chest Fly (Band)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-09 12:59:05,"Push",55min,"Triceps Extension",1,11.3,15.0,0,0.0,"",,
2025-10-09 12:59:05,"Push",55min,"Triceps Extension",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-09 12:59:05,"Push",55min,"Triceps Extension",2,11.3,10.0,0,0.0,,,
2025-10-09 12:59:05,"Push",55min,"Triceps Extension",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-09 12:59:05,"Push",55min,"Triceps Extension",3,11.3,8.0,0,0.0,,,
2025-10-09 12:59:05,"Push",55min,"Triceps Extension",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-09 12:59:05,"Push",55min,"Lateral Raise (Dumbbell)",1,7.0,15.0,0,0.0,"",,
2025-10-09 12:59:05,"Push",55min,"Lateral Raise (Dumbbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-09 12:59:05,"Push",55min,"Lateral Raise (Dumbbell)",2,7.0,11.0,0,0.0,,,
2025-10-09 12:59:05,"Push",55min,"Lateral Raise (Dumbbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-09 12:59:05,"Push",55min,"Lateral Raise (Dumbbell)",3,7.0,11.0,0,0.0,,,
2025-10-09 12:59:05,"Push",55min,"Lateral Raise (Dumbbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-12 14:29:00,"Pull",54min,"Bent Over Row (Barbell)",1,60.0,12.0,0,0.0,"","",
2025-10-12 14:29:00,"Pull",54min,"Bent Over Row (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-12 14:29:00,"Pull",54min,"Bent Over Row (Barbell)",2,60.0,9.0,0,0.0,,,
2025-10-12 14:29:00,"Pull",54min,"Bent Over Row (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-12 14:29:00,"Pull",54min,"Bent Over Row (Barbell)",3,60.0,8.0,0,0.0,,,
2025-10-12 14:29:00,"Pull",54min,"Bent Over Row (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-12 14:29:00,"Pull",54min,"Bent Over Row (Barbell)",4,60.0,7.0,0,0.0,,,
2025-10-12 14:29:00,"Pull",54min,"Bent Over Row (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-12 14:29:00,"Pull",54min,"Lat Pulldown (Cable)",1,45.0,12.0,0,0.0,"",,
2025-10-12 14:29:00,"Pull",54min,"Lat Pulldown (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-12 14:29:00,"Pull",54min,"Lat Pulldown (Cable)",2,45.0,12.0,0,0.0,,,
2025-10-12 14:29:00,"Pull",54min,"Lat Pulldown (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-12 14:29:00,"Pull",54min,"Lat Pulldown (Cable)",3,45.0,12.0,0,0.0,,,
2025-10-12 14:29:00,"Pull",54min,"Lat Pulldown (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-12 14:29:00,"Pull",54min,"Lat Pulldown (Cable)",4,45.0,9.0,0,0.0,,,
2025-10-12 14:29:00,"Pull",54min,"Lat Pulldown (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-12 14:29:00,"Pull",54min,"Seated Row (Machine)",1,45.0,15.0,0,0.0,"",,
2025-10-12 14:29:00,"Pull",54min,"Seated Row (Machine)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-12 14:29:00,"Pull",54min,"Seated Row (Machine)",2,45.0,15.0,0,0.0,,,
2025-10-12 14:29:00,"Pull",54min,"Seated Row (Machine)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-12 14:29:00,"Pull",54min,"Seated Row (Machine)",3,45.0,15.0,0,0.0,,,
2025-10-12 14:29:00,"Pull",54min,"Seated Row (Machine)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-12 14:29:00,"Pull",54min,"Face Pull (Cable)",1,20.3,15.0,0,0.0,"",,
2025-10-12 14:29:00,"Pull",54min,"Face Pull (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-12 14:29:00,"Pull",54min,"Face Pull (Cable)",2,20.3,15.0,0,0.0,,,
2025-10-12 14:29:00,"Pull",54min,"Face Pull (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-12 14:29:00,"Pull",54min,"Face Pull (Cable)",3,20.3,12.0,0,0.0,,,
2025-10-12 14:29:00,"Pull",54min,"Face Pull (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-12 14:29:00,"Pull",54min,"Bicep Curl (Cable)",1,11.3,15.0,0,0.0,"",,
2025-10-12 14:29:00,"Pull",54min,"Bicep Curl (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-12 14:29:00,"Pull",54min,"Bicep Curl (Cable)",2,11.3,15.0,0,0.0,,,
2025-10-12 14:29:00,"Pull",54min,"Bicep Curl (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-12 14:29:00,"Pull",54min,"Bicep Curl (Cable)",3,11.3,11.0,0,0.0,,,
2025-10-12 14:29:00,"Pull",54min,"Bicep Curl (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-13 21:01:59,"Legs",1h 4min,"Squat (Barbell)",1,60.0,12.0,0,0.0,"","",
2025-10-13 21:01:59,"Legs",1h 4min,"Squat (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-13 21:01:59,"Legs",1h 4min,"Squat (Barbell)",2,60.0,12.0,0,0.0,,,
2025-10-13 21:01:59,"Legs",1h 4min,"Squat (Barbell)",Minuteur de repos,0,0.0,0,180.0,,,
2025-10-13 21:01:59,"Legs",1h 4min,"Squat (Barbell)",3,60.0,12.0,0,0.0,,,
2025-10-13 21:01:59,"Legs",1h 4min,"Squat (Barbell)",Minuteur de repos,0,0.0,0,180.0,,,
2025-10-13 21:01:59,"Legs",1h 4min,"Squat (Barbell)",4,60.0,12.0,0,0.0,,,
2025-10-13 21:01:59,"Legs",1h 4min,"Squat (Barbell)",Minuteur de repos,0,0.0,0,180.0,,,
2025-10-13 21:01:59,"Legs",1h 4min,"Hip Thrust (Barbell)",1,60.0,12.0,0,0.0,"",,
2025-10-13 21:01:59,"Legs",1h 4min,"Hip Thrust (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-13 21:01:59,"Legs",1h 4min,"Hip Thrust (Barbell)",2,60.0,12.0,0,0.0,,,
2025-10-13 21:01:59,"Legs",1h 4min,"Hip Thrust (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-13 21:01:59,"Legs",1h 4min,"Hip Thrust (Barbell)",3,60.0,9.0,0,0.0,,,
2025-10-13 21:01:59,"Legs",1h 4min,"Hip Thrust (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-13 21:01:59,"Legs",1h 4min,"Hip Thrust (Barbell)",4,60.0,8.0,0,0.0,,,
2025-10-13 21:01:59,"Legs",1h 4min,"Hip Thrust (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-13 21:01:59,"Legs",1h 4min,"Leg Press",1,175.7,12.0,0,0.0,"",,
2025-10-13 21:01:59,"Legs",1h 4min,"Leg Press",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-13 21:01:59,"Legs",1h 4min,"Leg Press",2,175.7,11.0,0,0.0,,,
2025-10-13 21:01:59,"Legs",1h 4min,"Leg Press",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-13 21:01:59,"Legs",1h 4min,"Leg Press",3,175.7,6.0,0,0.0,,,
2025-10-13 21:01:59,"Legs",1h 4min,"Leg Press",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-13 21:01:59,"Legs",1h 4min,"Leg Press",4,175.7,5.0,0,0.0,,,
2025-10-13 21:01:59,"Legs",1h 4min,"Leg Press",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-13 21:01:59,"Legs",1h 4min,"Romanian Deadlift (Barbell)",1,35.0,12.0,0,0.0,"",,
2025-10-13 21:01:59,"Legs",1h 4min,"Romanian Deadlift (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-13 21:01:59,"Legs",1h 4min,"Romanian Deadlift (Barbell)",2,35.0,12.0,0,0.0,,,
2025-10-13 21:01:59,"Legs",1h 4min,"Romanian Deadlift (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-13 21:01:59,"Legs",1h 4min,"Romanian Deadlift (Barbell)",3,35.0,12.0,0,0.0,,,
2025-10-13 21:01:59,"Legs",1h 4min,"Romanian Deadlift (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-13 21:01:59,"Legs",1h 4min,"Romanian Deadlift (Barbell)",4,30.0,12.0,0,0.0,,,
2025-10-13 21:01:59,"Legs",1h 4min,"Romanian Deadlift (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-13 21:01:59,"Legs",1h 4min,"Seated Calf Raise (Plate Loaded)",1,46.3,15.0,0,0.0,"",,
2025-10-13 21:01:59,"Legs",1h 4min,"Seated Calf Raise (Plate Loaded)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-13 21:01:59,"Legs",1h 4min,"Seated Calf Raise (Plate Loaded)",2,46.3,15.0,0,0.0,,,
2025-10-13 21:01:59,"Legs",1h 4min,"Seated Calf Raise (Plate Loaded)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-13 21:01:59,"Legs",1h 4min,"Seated Calf Raise (Plate Loaded)",3,46.3,14.0,0,0.0,,,
2025-10-13 21:01:59,"Legs",1h 4min,"Seated Calf Raise (Plate Loaded)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-14 11:52:46,"Push",56min,"Bench Press (Barbell)",1,60.0,12.0,0,0.0,"","",
2025-10-14 11:52:46,"Push",56min,"Bench Press (Barbell)",Minuteur de repos,0,0.0,0,180.0,,,
2025-10-14 11:52:46,"Push",56min,"Bench Press (Barbell)",2,60.0,12.0,0,0.0,,,
2025-10-14 11:52:46,"Push",56min,"Bench Press (Barbell)",Minuteur de repos,0,0.0,0,180.0,,,
2025-10-14 11:52:46,"Push",56min,"Bench Press (Barbell)",3,60.0,12.0,0,0.0,,,
2025-10-14 11:52:46,"Push",56min,"Bench Press (Barbell)",Minuteur de repos,0,0.0,0,180.0,,,
2025-10-14 11:52:46,"Push",56min,"Bench Press (Barbell)",4,60.0,12.0,0,0.0,,,
2025-10-14 11:52:46,"Push",56min,"Bench Press (Barbell)",Minuteur de repos,0,0.0,0,180.0,,,
2025-10-14 11:52:46,"Push",56min,"Incline Bench Press (Dumbbell)",1,16.0,11.0,0,0.0,"",,
2025-10-14 11:52:46,"Push",56min,"Incline Bench Press (Dumbbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-14 11:52:46,"Push",56min,"Incline Bench Press (Dumbbell)",2,16.0,7.0,0,0.0,,,
2025-10-14 11:52:46,"Push",56min,"Incline Bench Press (Dumbbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-14 11:52:46,"Push",56min,"Incline Bench Press (Dumbbell)",3,16.0,7.0,0,0.0,,,
2025-10-14 11:52:46,"Push",56min,"Incline Bench Press (Dumbbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-14 11:52:46,"Push",56min,"Incline Bench Press (Dumbbell)",4,16.0,8.0,0,0.0,,,
2025-10-14 11:52:46,"Push",56min,"Incline Bench Press (Dumbbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-14 11:52:46,"Push",56min,"Chest Fly (Band)",1,6.8,10.0,0,0.0,"",,
2025-10-14 11:52:46,"Push",56min,"Chest Fly (Band)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-14 11:52:46,"Push",56min,"Chest Fly (Band)",2,6.8,7.0,0,0.0,,,
2025-10-14 11:52:46,"Push",56min,"Chest Fly (Band)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-14 11:52:46,"Push",56min,"Chest Fly (Band)",3,6.8,8.0,0,0.0,,,
2025-10-14 11:52:46,"Push",56min,"Chest Fly (Band)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-14 11:52:46,"Push",56min,"Triceps Extension",1,11.3,15.0,0,0.0,"",,
2025-10-14 11:52:46,"Push",56min,"Triceps Extension",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-14 11:52:46,"Push",56min,"Triceps Extension",2,11.3,12.0,0,0.0,,,
2025-10-14 11:52:46,"Push",56min,"Triceps Extension",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-14 11:52:46,"Push",56min,"Triceps Extension",3,11.3,8.0,0,0.0,,,
2025-10-14 11:52:46,"Push",56min,"Triceps Extension",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-14 11:52:46,"Push",56min,"Lateral Raise (Dumbbell)",1,7.0,13.0,0,0.0,"",,
2025-10-14 11:52:46,"Push",56min,"Lateral Raise (Dumbbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-14 11:52:46,"Push",56min,"Lateral Raise (Dumbbell)",2,7.0,11.0,0,0.0,,,
2025-10-14 11:52:46,"Push",56min,"Lateral Raise (Dumbbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-14 11:52:46,"Push",56min,"Lateral Raise (Dumbbell)",3,7.0,11.0,0,0.0,,,
2025-10-14 11:52:46,"Push",56min,"Lateral Raise (Dumbbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-16 11:02:50,"Pull",51min,"Bent Over Row (Barbell)",1,60.0,12.0,0,0.0,"","",
2025-10-16 11:02:50,"Pull",51min,"Bent Over Row (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-16 11:02:50,"Pull",51min,"Bent Over Row (Barbell)",2,60.0,8.0,0,0.0,,,
2025-10-16 11:02:50,"Pull",51min,"Bent Over Row (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
